Data Type,Country,Year,HTS Number,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
Customs Value,China,2000,0101202000,Value for: number,0,0,0,0,0,0,0,0,0,"6,660",0,0
Customs Value,China,2000,0106001000,Value for: number,"16,033",0,0,"10,690","14,066",0,"14,275",0,"12,835",0,"6,040",0
Customs Value,China,2000,0106005010,Value for: number,"264,788","217,718","557,368","108,859","431,719","178,668","733,872","219,595","735,519","283,859","389,895","788,737"
Customs Value,China,2000,0106005080,Value for: no units collected,"4,951","6,378","9,484","19,011","22,085","17,392","19,405","13,504","5,420","5,214","8,300","3,865"
First Unit Quantity,China,2000,0101202000,number,0,0,0,0,0,0,0,0,0,888,0,0
First Unit Quantity,China,2000,0106001000,number,"10,590",0,0,"5,155","6,077",0,"4,595",0,"5,495",0,4,0
First Unit Quantity,China,2000,0106005010,number,196,200,506,100,366,180,576,200,680,230,"1,555",700
First Unit Quantity,China,2000,0106005080,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0208100000,Value for: kilograms,"142,664","129,470","53,515","98,165","149,900","139,300","46,300","87,450","129,227","49,930","132,593","178,668"
Customs Value,China,2000,0208200000,Value for: kilograms,0,"123,585","93,817","93,832","87,605",0,0,0,"7,153","819,303","512,689","608,416"
Customs Value,China,2000,0208904000,Value for: kilograms,0,0,0,0,"2,408",0,0,0,0,0,0,0
First Unit Quantity,China,2000,0208100000,kilograms,"68,139","61,320","22,000","43,073","68,446","68,880","24,000","46,000","67,800","22,880","64,000","91,890"
First Unit Quantity,China,2000,0208200000,kilograms,0,"16,017","17,704","38,872","22,466",0,0,0,"2,600","149,028","98,901","121,569"
First Unit Quantity,China,2000,0208904000,kilograms,0,0,0,0,258,0,0,0,0,0,0,0
Customs Value,China,2000,0301100000,Value for: no units collected,"37,274","25,534","28,589","35,543","27,128","30,847","41,923","37,171","54,422","39,284","39,127","30,919"
Customs Value,China,2000,0301990000,Value for: no units collected,"7,236","2,100",0,0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0302660000,Value for: kilograms,"51,000",0,0,0,"13,256",0,"101,479","5,625",0,0,0,"96,341"
Customs Value,China,2000,0302692062,Value for: kilograms,0,0,0,0,0,0,0,"3,000",0,0,0,0
Customs Value,China,2000,0302692070,Value for: kilograms,0,0,0,0,0,"21,077",0,0,0,0,0,0
Customs Value,China,2000,0302694099,Value for: kilograms,0,0,"9,869","9,290","28,453","114,058",0,"3,875","2,282","5,086","19,375","22,292"
Customs Value,China,2000,0303310020,Value for: kilograms,0,0,0,0,0,"4,302","5,804",0,"5,480",0,0,0
Customs Value,China,2000,0303330000,Value for: kilograms,"217,051","149,345",0,"104,267","160,400","2,772","51,965","15,873",0,"26,225","25,584",0
Customs Value,China,2000,0303390020,Value for: kilograms,"10,874","8,500",0,"17,147",0,"27,400","26,751","59,937",0,"80,921",0,0
Customs Value,China,2000,0303390030,Value for: kilograms,0,0,"13,590",0,0,0,0,"37,395",0,"37,395",0,0
Customs Value,China,2000,0303410000,Value for: kilograms,0,"273,946",0,0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0303420040,Value for: kilograms,0,0,0,0,0,0,0,"89,100",0,0,0,0
Customs Value,China,2000,0303430000,Value for: kilograms,0,"14,754",0,0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0303490040,Value for: kilograms,"12,699",0,0,"12,184",0,0,0,0,0,0,0,"26,290"
Customs Value,China,2000,0303600010,Value for: kilograms,"204,937",0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0303600090,Value for: kilograms,"275,572","28,694",0,"22,688","116,509","52,437",0,0,"7,276",0,0,0
Customs Value,China,2000,0303740000,Value for: kilograms,0,0,"44,160","23,116","24,696",0,0,0,0,0,0,0
Customs Value,China,2000,0303760000,Value for: kilograms,"326,000","281,372",0,"491,015","86,170","324,773","187,723","385,423","492,956","348,781","413,682","107,220"
Customs Value,China,2000,0303792005,Value for: kilograms,0,0,0,"5,192",0,"5,037",0,"4,998","4,899",0,"4,756",0
Customs Value,China,2000,0303792015,Value for: kilograms,0,0,0,0,"3,420",0,0,0,0,0,0,0
Customs Value,China,2000,0303792024,Value for: kilograms,0,0,0,"28,046",0,"21,269",0,"58,697","10,543",0,0,0
Customs Value,China,2000,0303792026,Value for: kilograms,0,0,"6,352",0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0303792080,Value for: kilograms,0,0,0,0,0,0,0,0,0,0,0,"38,216"
Customs Value,China,2000,0303792094,Value for: kilograms,"1,411,958","737,408","656,998","1,253,874","1,698,649","991,430","929,722","836,132","1,770,220","1,308,625","1,142,758","916,793"
Customs Value,China,2000,0303792098,Value for: kilograms,"659,639","291,333","202,228","98,762","124,661","66,007","17,438","106,558","27,211","136,187","245,377","211,449"
Customs Value,China,2000,0303794030,Value for: kilograms,0,0,0,0,0,0,"18,414",0,0,0,0,0
Customs Value,China,2000,0303794050,Value for: kilograms,"3,016",0,0,0,0,0,"4,494",0,0,0,0,0
Customs Value,China,2000,0303794075,Value for: kilograms,0,0,0,0,0,0,"15,162",0,0,0,0,0
Customs Value,China,2000,0303794097,Value for: kilograms,"480,569","372,857","177,892","256,136","123,482","296,156","320,171","96,498","331,932","54,035","211,040","759,486"
Customs Value,China,2000,0303804050,Value for: kilograms,0,"41,355","13,623","25,004","46,459","50,160","18,270",0,"4,444",0,"69,082","36,000"
Customs Value,China,2000,0303804095,Value for: kilograms,0,0,0,0,"16,063",0,0,"24,127",0,"33,018",0,0
Customs Value,China,2000,0304101048,Value for: kilograms,0,0,0,0,0,0,0,0,0,"21,865","2,225","152,238"
Customs Value,China,2000,0304104061,Value for: kilograms,0,0,0,"6,195","15,456","87,146",0,0,"91,582",0,0,"87,031"
Customs Value,China,2000,0304104062,Value for: kilograms,0,"3,104",0,0,0,0,0,0,0,0,"8,673",0
Customs Value,China,2000,0304104065,Value for: kilograms,0,0,0,0,0,0,0,0,0,0,"65,625",0
Customs Value,China,2000,0304104070,Value for: kilograms,0,0,0,0,"33,914",0,0,0,0,"51,328",0,0
Customs Value,China,2000,0304104085,Value for: kilograms,"4,425",0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0304104096,Value for: kilograms,0,0,0,0,0,"36,697",0,0,0,0,"64,309","68,108"
Customs Value,China,2000,0304104099,Value for: kilograms,0,0,0,0,"10,946","33,338","17,094","105,606",0,"25,080",0,"19,244"
Customs Value,China,2000,0304202011,Value for: kilograms,"78,206",0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0304202012,Value for: kilograms,"771,143","780,576","281,181","781,634","670,159","712,175","531,859","1,048,883","883,924","1,390,333","1,288,643","1,367,022"
Customs Value,China,2000,0304202023,Value for: kilograms,"391,411","114,672","112,447","89,522","159,588","174,901","203,265","352,762","118,365","173,678","491,838","184,860"
Customs Value,China,2000,0304202025,Value for: kilograms,0,0,0,0,0,"61,750","4,275","7,125",0,"10,496",0,"29,414"
Customs Value,China,2000,0304202027,Value for: kilograms,"193,324","135,569","48,742","769,552","661,300","169,272","1,045,982","221,807","672,693","47,774",0,"3,856"
Customs Value,China,2000,0304202029,Value for: kilograms,0,"60,797",0,0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0304202030,Value for: kilograms,0,0,0,0,0,0,0,0,"103,669",0,0,"105,344"
Customs Value,China,2000,0304202038,Value for: kilograms,0,0,0,0,0,0,0,0,0,"14,608",0,0
Customs Value,China,2000,0304202044,Value for: kilograms,"3,269,714","5,194,300","1,945,826","3,839,644","3,934,887","4,897,635","7,191,318","5,785,949","4,918,967","6,000,843","4,885,585","4,159,947"
Customs Value,China,2000,0304202048,Value for: kilograms,"888,155",0,"198,156",0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0304202055,Value for: kilograms,"90,513","23,643","34,696",0,0,0,"44,921",0,"58,713","47,930","61,950",0
Customs Value,China,2000,0304202066,Value for: kilograms,0,0,"76,670","282,146","432,767","140,107","71,427","175,089","4,780","181,162","186,493","124,692"
Customs Value,China,2000,0304203020,Value for: kilograms,"4,296",0,0,0,0,0,"46,555",0,0,0,0,0
Customs Value,China,2000,0304203030,Value for: kilograms,"260,375",0,0,0,0,0,0,"59,480",0,0,0,0
Customs Value,China,2000,0304203035,Value for: kilograms,"3,578,116","3,663,440","1,714,494","2,856,752","3,047,440","1,946,846","2,567,405","2,551,642","2,034,515","3,251,716","4,149,163","3,651,831"
Customs Value,China,2000,0304203062,Value for: kilograms,0,0,"58,113",0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0304203065,Value for: kilograms,"3,543,004","4,053,054","2,578,954","3,275,086","4,746,468","4,049,131","2,685,550","3,920,298","3,800,354","4,011,413","5,120,278","5,047,240"
Customs Value,China,2000,0304203068,Value for: kilograms,"1,361,883",0,0,0,0,0,0,"37,276",0,"24,225","386,520","234,469"
Customs Value,China,2000,0304206006,Value for: kilograms,"2,687",0,"78,998","5,249","34,303","69,802",0,"7,004","7,411",0,"55,390",0
Customs Value,China,2000,0304206008,Value for: kilograms,"531,193","514,125","399,689","538,239","363,483","354,931","348,101","207,977","337,052","725,059","1,387,068","748,844"
Customs Value,China,2000,0304206030,Value for: kilograms,"18,148",0,0,"135,402","49,661",0,0,0,0,0,0,0
Customs Value,China,2000,0304206042,Value for: kilograms,"1,146,741","241,852","391,210","153,634","809,989","601,034","388,698","716,869","987,836","450,025","864,902","338,158"
Customs Value,China,2000,0304206043,Value for: kilograms,"6,085",0,0,0,"69,267",0,0,0,0,0,"20,371",0
Customs Value,China,2000,0304206057,Value for: kilograms,"2,233,922","2,296,991","638,775","917,622","2,242,139","2,523,247","3,067,064","2,814,053","2,335,436","2,447,709","2,447,836","2,290,415"
Customs Value,China,2000,0304206058,Value for: kilograms,"12,373","146,000","182,580",0,"186,213","171,830","179,416","142,958",0,"147,250","272,021","238,176"
Customs Value,China,2000,0304206059,Value for: kilograms,"152,627","144,896","582,058","408,114","372,599","229,170","1,071,108","617,256","986,140","640,979","819,238","401,076"
Customs Value,China,2000,0304206061,Value for: kilograms,0,0,0,0,0,0,0,0,"64,883",0,0,0
Customs Value,China,2000,0304206064,Value for: kilograms,"1,221,469","342,444","514,090","894,971","299,971","232,669","352,126","685,410","827,401","1,085,578","1,135,393","825,663"
Customs Value,China,2000,0304206071,Value for: kilograms,0,0,0,0,"302,662","455,563","150,807","62,545","75,731","93,888",0,"44,400"
Customs Value,China,2000,0304206075,Value for: kilograms,"1,122,031","188,301","1,215,904","1,474,389","248,133","714,120","1,222,002","2,383,700","391,432","1,234,561","1,215,387","2,104,269"
Customs Value,China,2000,0304206091,Value for: kilograms,"5,039","231,290","144,010","36,800","128,565",0,0,0,0,"35,288",0,0
Customs Value,China,2000,0304206092,Value for: kilograms,0,0,0,0,0,"4,097",0,0,0,0,0,0
Customs Value,China,2000,0304206093,Value for: kilograms,"2,299,125","1,008,589","1,126,696","2,460,444",0,0,"1,120,396",0,"888,331","803,392","1,028,469","2,876,375"
Customs Value,China,2000,0304206096,Value for: kilograms,"513,725","1,164,517","419,216","622,481","382,540","641,648","319,701","302,465","190,773","294,662","120,431","359,008"
Customs Value,China,2000,0304901003,Value for: kilograms,0,0,0,0,"12,267",0,0,0,"6,440",0,0,0
Customs Value,China,2000,0304901005,Value for: kilograms,0,0,0,0,0,0,0,0,0,0,0,"14,873"
Customs Value,China,2000,0304901009,Value for: kilograms,0,0,0,0,0,0,"86,499","21,217","17,956","105,411","64,517","51,816"
Customs Value,China,2000,0304901012,Value for: kilograms,"108,900",0,0,0,"3,738",0,0,0,0,"28,299",0,0
Customs Value,China,2000,0304901020,Value for: kilograms,0,0,0,0,0,0,0,0,"11,465",0,0,0
Customs Value,China,2000,0304901048,Value for: kilograms,0,0,0,0,"3,443","39,426",0,"56,997",0,"27,768","13,891","87,960"
Customs Value,China,2000,0304901089,Value for: kilograms,"10,733","4,966","9,024",0,0,0,0,"7,307","65,653","2,021","14,222","10,180"
Customs Value,China,2000,0304909091,Value for: kilograms,"6,862",0,0,"3,526","84,858",0,0,0,0,0,0,0
Customs Value,China,2000,0305102000,Value for: kilograms,0,0,0,"4,353","6,477",0,0,0,0,0,"5,655",0
Customs Value,China,2000,0305204060,Value for: kilograms,"7,423",0,0,0,0,"5,015",0,0,0,0,0,0
Customs Value,China,2000,0305306030,Value for: kilograms,0,0,"53,191",0,"121,077",0,0,"107,676",0,"37,674","88,703",0
Customs Value,China,2000,0305306080,Value for: kilograms,"428,660","135,283","196,278",0,"259,543","134,999","131,074",0,"101,851","317,394","256,864","72,534"
Customs Value,China,2000,0305510000,Value for: kilograms,"17,806",0,0,0,0,"6,754",0,0,0,0,"15,236","32,974"
Customs Value,China,2000,0305592000,Value for: kilograms,"33,449",0,0,0,"38,000",0,"4,247",0,0,0,"12,785",0
Customs Value,China,2000,0305594000,Value for: kilograms,"102,508","37,717","3,770","62,607","554,798","228,154","186,241","272,535","284,162","183,982","219,010","407,239"
Customs Value,China,2000,0305614000,Value for: kilograms,0,0,0,0,0,0,0,0,"36,936",0,0,0
Customs Value,China,2000,0305620025,Value for: kilograms,0,0,0,0,0,0,0,0,0,"33,406",0,0
Customs Value,China,2000,0305620080,Value for: kilograms,"13,588",0,0,0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0305634000,Value for: kilograms,0,0,0,"5,015","24,014",0,"16,635","12,852","25,995",0,0,0
Customs Value,China,2000,0305636000,Value for: kilograms,"84,921","27,490",0,0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0305691022,Value for: kilograms,"3,986","50,185","88,400",0,0,0,0,0,"79,800","55,360",0,"79,800"
Customs Value,China,2000,0305691042,Value for: kilograms,"310,980","72,223","382,418","397,125","109,665","66,736","69,959","129,339","197,603","263,136","175,067","186,192"
Customs Value,China,2000,0305695000,Value for: kilograms,0,"2,280",0,0,0,0,0,0,0,0,0,0
Customs Value,China,2000,0305696000,Value for: kilograms,"11,006","2,346","8,056","43,860","79,466","74,040","97,498",0,"18,035","36,720","12,690",0
Customs Value,China,2000,0306110000,Value for: kilograms,"27,450",0,0,0,0,"20,682","79,650","151,732","103,800","93,902","153,744","64,332"
Customs Value,China,2000,0306120070,Value for: kilograms,0,0,0,0,0,"158,222",0,0,0,0,0,0
Customs Value,China,2000,0306130003,Value for: kilograms,0,"78,735","59,439","26,633",0,"27,493","123,168","818,789","1,339,052","441,977","35,605","530,249"
Customs Value,China,2000,0306130006,Value for: kilograms,0,"3,378",0,0,0,"12,027",0,"1,248,919","1,097,088","465,188","79,395","11,874"
Customs Value,China,2000,0306130009,Value for: kilograms,0,"4,887","3,600",0,0,0,"114,468","1,029,386","1,162,099","1,357,988","51,929","69,225"
Customs Value,China,2000,0306130012,Value for: kilograms,0,"119,707","5,060","5,940",0,0,"144,295","1,150,839","1,797,037","1,503,515","909,648","245,072"
Customs Value,China,2000,0306130015,Value for: kilograms,"5,586","94,399","14,592","31,620",0,"372,806","700,429","2,836,939","3,248,586","4,404,510","2,011,938","629,762"
Customs Value,China,2000,0306130018,Value for: kilograms,"18,042","23,948","3,036","82,071",0,"5,551","83,724","1,210,325","605,903","280,807","401,959","148,110"
Customs Value,China,2000,0306130021,Value for: kilograms,0,"12,090","2,772","41,230",0,"55,631","78,689","516,344","472,036","142,522","27,546","366,017"
Customs Value,China,2000,0306130024,Value for: kilograms,"87,259","10,224","5,760","88,211",0,"60,310","26,021","222,903","80,478","19,588","33,690","63,388"
Customs Value,China,2000,0306130027,Value for: kilograms,"80,077","3,420","192,714","235,631","659,471","512,934","42,487","312,019","217,125","134,361","98,547","433,940"
Customs Value,China,2000,0306130040,Value for: kilograms,"3,356,608","4,008,840","2,482,280","4,180,737","6,608,324","9,412,789","12,578,807","10,916,558","10,579,499","8,524,880","8,920,111","7,643,591"
Customs Value,China,2000,0306142000,Value for: kilograms,"310,392","735,959","402,765","327,931","293,812","192,308","209,223","245,062","1,003,609","953,192","2,441,221","485,898"
Customs Value,China,2000,0306144020,Value for: kilograms,0,0,"35,357",0,0,0,"204,840",0,"243,116","29,138",0,0
Customs Value,China,2000,0306144090,Value for: kilograms,"115,015","39,499",0,"21,453",0,"136,408","63,688","151,520","264,089","287,330","542,665","335,402"
Customs Value,China,2000,0306190010,Value for: kilograms,0,"28,710","9,024",0,0,"193,638","376,800","168,257","578,398","444,382","194,746","57,232"
Customs Value,China,2000,0306190060,Value for: kilograms,0,"255,033",0,0,"336,031","7,823","230,295","50,719","22,086","92,199","26,313","24,264"
Customs Value,China,2000,0306210000,Value for: kilograms,0,0,0,0,0,0,0,"56,020",0,0,0,0
Customs Value,China,2000,0306230020,Value for: kilograms,"279,000",0,"152,425","465,978","373,789","282,074","300,422","588,749","605,272","301,293","567,524","270,000"
Customs Value,China,2000,0306230040,Value for: kilograms,"45,795","41,074",0,0,"317,350","268,727","224,972","80,047","495,716","357,454","472,898","483,395"
Customs Value,China,2000,0306242000,Value for: kilograms,0,0,0,"345,925","176,701","153,889",0,0,"529,985","1,729,685","211,795","859,862"
Customs Value,China,2000,0306244000,Value for: kilograms,0,0,0,"4,800",0,0,0,"55,520",0,0,0,0
Customs Value,China,2000,0306290000,Value for: kilograms,"5,850","164,420",0,0,"6,740",0,"30,920","24,600","31,420",0,0,0
Customs Value,China,2000,0307100080,Value for: kilograms,"70,455",0,0,0,"3,714",0,"9,933",0,0,"49,221","129,800",0
Customs Value,China,2000,0307210000,Value for: kilograms,0,0,0,0,0,"153,338","158,765",0,0,0,0,0
Customs Value,China,2000,0307290000,Value for: kilograms,"11,361,331","4,694,988","917,478","789,583","1,493,022","266,572","256,388","992,677","522,758","836,427","5,137,223","11,053,716"
Customs Value,China,2000,0307310090,Value for: kilograms,"76,586",0,"101,838","74,016","49,597","6,960","14,168","4,820","3,657","6,620","63,469","139,486"
Customs Value,China,2000,0307390000,Value for: kilograms,"27,453","2,474","210,280","6,935","215,729","20,375","63,191","216,157","39,506","74,300","27,186","119,318"
Customs Value,China,2000,0307410020,Value for: kilograms,"28,735",0,0,0,0,"24,773",0,0,0,0,0,0
Customs Value,China,2000,0307410040,Value for: kilograms,0,0,0,0,0,"2,153",0,0,0,0,0,0
Customs Value,China,2000,0307410060,Value for: kilograms,"12,975","2,070",0,0,"2,205","7,980","5,238",0,"36,170",0,0,"4,133"
Customs Value,China,2000,0307490010,Value for: kilograms,"240,135","69,325","42,398","139,204",0,"111,238","274,323","111,192","253,690","199,107","147,970","152,393"
Customs Value,China,2000,0307490022,Value for: kilograms,0,0,0,0,0,"35,082",0,0,"32,476",0,0,"58,305"
Customs Value,China,2000,0307490024,Value for: kilograms,0,0,0,0,"47,338",0,0,0,0,0,"166,200",0
Customs Value,China,2000,0307490029,Value for: kilograms,"483,505","764,953","454,034","420,340","529,300","1,090,181","1,272,516","223,689","2,347,120","3,300,260","1,195,486","973,238"
Customs Value,China,2000,0307490050,Value for: kilograms,"745,822","590,379","451,711","675,288","938,642","1,282,758","1,595,764","820,488","2,638,014","2,019,227","1,410,425","732,148"
Customs Value,China,2000,0307490060,Value for: kilograms,"53,957","39,704","61,521","39,173","7,556","4,865",0,"14,904","47,115","103,596","49,274",0
Customs Value,China,2000,0307510000,Value for: kilograms,0,0,0,0,0,0,0,0,"11,473",0,0,0
Customs Value,China,2000,0307590000,Value for: kilograms,"200,640","189,315","102,690","59,654","179,333","215,982","130,418","362,790","201,677","136,973","180,649","161,083"
Customs Value,China,2000,0307600000,Value for: kilograms,0,0,0,0,0,0,0,0,0,0,0,"9,217"
Customs Value,China,2000,0307910070,Value for: kilograms,0,0,0,0,0,0,0,0,0,"43,166",0,0
Customs Value,China,2000,0307910090,Value for: kilograms,0,0,0,0,"10,484",0,0,0,0,0,0,0
Customs Value,China,2000,0307990020,Value for: kilograms,"17,918",0,0,0,"27,648",0,"3,746","51,478","87,357","10,598","17,321","31,883"
Customs Value,China,2000,0307990055,Value for: kilograms,0,"3,663",0,0,"21,335","4,094","55,035","68,394",0,"4,257","2,684","6,435"
Customs Value,China,2000,0307990060,Value for: kilograms,"176,371","125,267","17,414","139,273","377,262","461,978","284,832","180,411","488,519","210,837","1,017,107","1,203,900"
First Unit Quantity,China,2000,0301100000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2000,0301990000,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2000,0302660000,kilograms,"10,000",0,0,0,"3,000",0,"7,680",375,0,0,0,"7,680"
First Unit Quantity,China,2000,0302692062,kilograms,0,0,0,0,0,0,0,375,0,0,0,0
First Unit Quantity,China,2000,0302692070,kilograms,0,0,0,0,0,"2,472",0,0,0,0,0,0
First Unit Quantity,China,2000,0302694099,kilograms,0,0,980,"3,136","10,735","45,976",0,375,262,"1,521","6,337","7,583"
First Unit Quantity,China,2000,0303310020,kilograms,0,0,0,0,0,689,928,0,"3,602",0,0,0
First Unit Quantity,China,2000,0303330000,kilograms,"51,835","40,064",0,"26,665","39,488","1,134","12,701","3,799",0,"7,703","7,484",0
First Unit Quantity,China,2000,0303390020,kilograms,"2,597","2,030",0,"4,771",0,"8,023","6,350","14,345",0,"23,740",0,0
First Unit Quantity,China,2000,0303390030,kilograms,0,0,"3,425",0,0,0,0,"17,650",0,"17,650",0,0
First Unit Quantity,China,2000,0303410000,kilograms,0,"127,820",0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2000,0303420040,kilograms,0,0,0,0,0,0,0,"7,900",0,0,0,0
First Unit Quantity,China,2000,0303430000,kilograms,0,"19,051",0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2000,0303490040,kilograms,"6,240",0,0,"4,553",0,0,0,0,0,0,0,"14,300"
First Unit Quantity,China,2000,0303600010,kilograms,"61,236",0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2000,0303600090,kilograms,"90,397","23,060",0,"13,540","58,979","19,068",0,0,"3,622",0,0,0
First Unit Quantity,China,2000,0303740000,kilograms,0,0,"144,000","21,991","72,000",0,0,0,0,0,0,0
First Unit Quantity,China,2000,0303760000,kilograms,"39,228","33,445",0,"42,919","7,000","32,799","26,439","30,500","54,876","44,681","33,826","15,180"
First Unit Quantity,China,2000,0303792005,kilograms,0,0,0,504,0,504,0,499,504,0,499,0
First Unit Quantity,China,2000,0303792015,kilograms,0,0,0,0,"2,722",0,0,0,0,0,0,0
First Unit Quantity,China,2000,0303792024,kilograms,0,0,0,"16,973",0,"13,983",0,"38,180","7,070",0,0,0
First Unit Quantity,China,2000,0303792026,kilograms,0,0,"3,176",0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2000,0303792080,kilograms,0,0,0,0,0,0,0,0,0,0,0,"39,916"
First Unit Quantity,China,2000,0303792094,kilograms,"1,216,239","604,473","551,031","973,357","1,330,816","829,009","780,507","721,475","1,555,277","1,120,637","1,028,081","911,009"
First Unit Quantity,China,2000,0303792098,kilograms,"282,610","98,984","55,489","36,977","53,012","44,188","9,583","33,182","3,539","42,817","95,125","84,584"
First Unit Quantity,China,2000,0303794030,kilograms,0,0,0,0,0,0,"6,165",0,0,0,0,0
First Unit Quantity,China,2000,0303794050,kilograms,"2,200",0,0,0,0,0,"1,680",0,0,0,0,0
First Unit Quantity,China,2000,0303794075,kilograms,0,0,0,0,0,0,"6,754",0,0,0,0,0
First Unit Quantity,China,2000,0303794097,kilograms,"210,683","108,030","106,119","126,307","52,426","147,131","169,640","40,946","267,532","20,922","125,638","327,100"
First Unit Quantity,China,2000,0303804050,kilograms,0,"15,400","3,624","13,692","35,381","39,917","12,701",0,996,0,"40,550","21,773"
First Unit Quantity,China,2000,0303804095,kilograms,0,0,0,0,"3,992",0,0,"9,896",0,"7,080",0,0
First Unit Quantity,China,2000,0304101048,kilograms,0,0,0,0,0,0,0,0,0,"7,239",865,"41,387"
First Unit Quantity,China,2000,0304104061,kilograms,0,0,0,"1,361","3,175","18,290",0,0,"18,305",0,0,"18,289"
First Unit Quantity,China,2000,0304104062,kilograms,0,"5,500",0,0,0,0,0,0,0,0,"17,615",0
First Unit Quantity,China,2000,0304104065,kilograms,0,0,0,0,0,0,0,0,0,0,"19,844",0
First Unit Quantity,China,2000,0304104070,kilograms,0,0,0,0,"9,598",0,0,0,0,"15,059",0,0
First Unit Quantity,China,2000,0304104085,kilograms,"4,176",0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2000,0304104096,kilograms,0,0,0,0,0,"14,917",0,0,0,0,"21,772","21,773"
First Unit Quantity,China,2000,0304104099,kilograms,0,0,0,0,"1,082","4,259","2,741","23,608",0,"9,873",0,"1,803"
First Unit Quantity,China,2000,0304202011,kilograms,"19,602",0,0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2000,0304202012,kilograms,"228,141","230,330","88,167","233,395","198,600","192,577","144,277","310,467","264,775","396,017","378,261","399,588"
First Unit Quantity,China,2000,0304202023,kilograms,"202,993","40,236","51,851","30,147","56,397","60,763","74,450","140,168","48,777","65,371","187,271","58,514"
First Unit Quantity,China,2000,0304202025,kilograms,0,0,0,0,0,"21,546",572,"2,807",0,"1,862",0,"17,996"
First Unit Quantity,China,2000,0304202027,kilograms,"59,143","33,184","7,544","91,285","64,294","44,173","184,781","36,322","121,151","16,880",0,599
First Unit Quantity,China,2000,0304202029,kilograms,0,"16,964",0,0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2000,0304202030,kilograms,0,0,0,0,0,0,0,0,"22,678",0,0,"23,950"
First Unit Quantity,China,2000,0304202038,kilograms,0,0,0,0,0,0,0,0,0,"7,844",0,0
First Unit Quantity,China,2000,0304202044,kilograms,"2,000,133","3,373,774","1,276,818","2,378,991","2,591,983","2,898,430","4,556,751","3,795,958","3,351,621","3,750,841","3,346,611","2,762,895"
First Unit Quantity,China,2000,0304202048,kilograms,"557,308",0,"142,440",0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2000,0304202055,kilograms,"45,329","18,143","20,956",0,0,0,"19,209",0,"18,779","20,412","19,759",0
First Unit Quantity,China,2000,0304202066,kilograms,0,0,"44,098","65,591","70,147","23,974","51,764","71,021",391,"49,894","59,729","40,592"
First Unit Quantity,China,2000,0304203020,kilograms,"2,075",0,0,0,0,0,"19,051",0,0,0,0,0
First Unit Quantity,China,2000,0304203030,kilograms,"53,516",0,0,0,0,0,0,"15,870",0,0,0,0
First Unit Quantity,China,2000,0304203035,kilograms,"743,104","813,002","361,719","699,701","728,554","477,831","566,697","613,875","430,973","699,884","867,292","762,402"
First Unit Quantity,China,2000,0304203062,kilograms,0,0,"12,702",0,0,0,0,0,0,0,0,0
First Unit Quantity,China,2000,0304203065,kilograms,"2,281,222","2,557,987","1,708,746","2,008,813","2,969,679","2,701,791","1,677,030","2,577,821","2,605,375","2,759,609","3,339,400","3,170,729"
First Unit Quantity,China,2000,0304203068,kilograms,"902,358",0,0,0,0,0,0,"19,459",0,"20,528","262,903","123,842"
First Unit Quantity,China,2000,0304206006,kilograms,604,0,"19,133","1,180","7,712","11,468",0,"1,112","3,311",0,"19,051",0
First Unit Quantity,China,2000,0304206008,kilograms,"154,846","161,661","91,808","152,240","93,216","141,186","81,532","42,718","101,452","148,104","333,746","166,746"
First Unit Quantity,China,2000,0304206030,kilograms,"9,470",0,0,"57,304","18,950",0,0,0,0,0,0,0
First Unit Quantity,China,2000,0304206042,kilograms,"305,920","58,630","140,672","30,431","186,001","177,986","80,992","161,705","221,718","111,595","205,583","129,188"
First Unit Quantity,China,2000,0304206043,kilograms,"3,000",0,0,0,"12,657",0,0,0,0,0,"19,958",0
First Unit Quantity,China,2000,0304206057,kilograms,"622,655","648,360","222,721","244,450","635,485","738,879","904,610","844,831","681,221","695,754","729,146","640,967"
